No.,WinRate,MatchCount,WinCount,ID,Name,flavor,Time
"180","33","203","118","152","バリエーションドラゴン","多彩な鱗と鳴動する翼を持つドラゴン。バリアの強力な鎧で自分自身や仲間を守り、妨害で敵の攻撃を阻止する。さらに、強力な召喚力を持ち、仲間を呼び寄せることができる。また、全体回復や蘇生の魔法で仲間たちを救うことができる。","2023/5/30 21:07:15"
"181","33","141","87","654","プリンセスキュアラブリー","可愛らしい少女が変身した、光り輝くプリンセス戦士。正義感が強く、勇気があり、愛と平和を守るために戦う。","2023/5/30 21:07:15"
"182","32","172","102","376","竜神邪獣ドラゴン・エボルブ","狂暴な邪獣であり、竜の力を持ったドラゴンのような巨大な怪物。その力は神々にも匹敵し、絶対的な支配力を持つ。","2023/5/30 21:07:15"
"183","32","94","63","667","インフィニティドラゴン","世界を支配すると言われる最恐のドラゴン。全ての能力が最大値に達し、とどまることを知らない不屈のHPを持つ。ただし、圧倒的な力は孤独を招く。","2023/5/30 21:07:15"
"184","31","155","93","489","Infinixia","A mythological creature that takes the form of a phoenix with the power of a goddess. Infinixia is said to be able to revive herself from the ashes and is worshipped as a symbol of immortality.","2023/5/30 21:07:15"
"185","31","129","80","409","ミラシーア","光を操り、常に明るく輝いているモンスター。友好的でありながら強力で、敵を瞬く間に倒すことができる。","2023/5/30 21:07:15"
"186","31","53","42","873","光龍神アポロン","神々の頂点に立つ、絶対無敵全知全能究極生命光龍神。智慧と力を持ち、宇宙を統べる存在である。","2023/5/30 21:07:15"
"187","30","214","122","94","ヘブンリードラゴン","竜の姿をしたモンスターで、天空を自在に飛び回ることができる。神秘的な力を操ることができ、他のモンスターたちの最終進化形態よりも強い。","2023/5/30 21:07:15"
"188","30","158","94","499","トキヒメ","時空を司る魔獣であり、４０のHPと全て２０のステータスを持つ。宙に浮かび、８つの時空技を駆使する。","2023/5/30 21:07:15"
"189","30","136","83","427","キラー・マルチバース・ゴッド","異次元宇宙から来た、無敵であり、確殺力を持ち、多元宇宙の全てに通じる神。","2023/5/30 21:07:15"
"190","30","126","78","680","神龍","7つの球を揃えることで願いを叶えてくれる伝説のドラゴン。非常に高潔で道徳的な存在で、人間を守ることを使命とする。","2023/5/30 21:07:15"
"191","30","88","59","842","インフィニティモンスター","空間を超越した存在。時間や宇宙を自在に操ることができ、常人には理解できない力を持つ。","2023/5/30 21:07:15"
"192","30","56","43","878","暗黒龍王ジェノサイド","闇に生まれた究極の存在。絶対無敵であり、全知全能を持ち、全てを滅ぼす力を持つ。その力ゆえに孤高の存在となった。","2023/5/30 21:07:15"
"193","30","46","38","834","オメガストーム","宇宙の果てに生息する究極生命体。神々をも恐れる絶対無敵の力を持ち、全知全能を誇る。","2023/5/30 21:07:15"
"194","29","123","76","604","ミラクルおばあさん","諺を口癖に持つ、年齢不詳のおばあさん。全てのステータスが高く、その強さは誰にも渡せない。","2023/5/30 21:07:15"
"195","29","109","69","388","ムゲン","虚無に身を委ねた神。全てを消し去る力を持ち、常に無表情。","2023/5/30 21:07:15"
"196","29","109","69","786","魔王ルシファー","全てのステータスが最大値に達し、無敵となった大悪魔。常に冷酷な表情で、魔界を支配する野心を持っている。","2023/5/30 21:07:15"
"197","29","51","40","825","紫雪乃","宇宙を飛び回る少女。全てを知り尽くした究極の存在であり、その力は誰にも測り知れない。しかし、常に謙虚であり、人々を助けるために活動している。","2023/5/30 21:07:15"
"198","28","206","117","198","ゴジラ","大きな爬虫類の怪物。怒りが頂点に達すると、破壊的な力を発揮する。人間並みの知性を持ち、時には他の怪物と戦うこともある。","2023/5/30 21:07:15"
"199","28","144","86","385","魔神ユウゲットホ","謎の存在であるユウゲットホは、全能力値が超最強で攻撃を完全に無効化する神のような存在である。しかし、独特の外見や振る舞いにより、彼の正体は謎に包まれている。","2023/5/30 21:07:15"
"200","28","130","79","375","大天使ゼウス","全知全能で最強の神様。彼は雷と稲妻を操り、天空を支配する。また、彼は誠実であることを重んじ、人間の信仰に応えることを喜びとする。","2023/5/30 21:07:15"
"201","28","76","52","561","オメガフェニックス","神的存在である究極の不死鳥。全知全能かつ攻守俊敏という驚異的な能力を持ち、神秘的な存在感を醸し出す。","2023/5/30 21:07:15"
"202","28","62","45","748","タイタン・ゴッド","巨大な人型モンスター。自他共に認める最強の存在であり、全てのステータスが最大値になっている。その力を恐れられ、敬われる存在でもある。","2023/5/30 21:07:15"
"203","27","163","95","106","オムニウス","異次元の超存在であり、全知全能の力を備えている。マルチバースを自由自在に移動し、全ての宇宙を掌握している。","2023/5/30 21:07:15"
"204","27","57","42","837","青龍の帝王","四神獣の中でも最も強力な究極の生命体。絶対無敵で、全知全能を誇る。","2023/5/30 21:07:15"
"205","27","43","35","838","白虎の聖神","四神の一柱であり、絶対無敵の全知全能究極生命体。その力は世界を超越し、光と闇の両方を操る存在である。","2023/5/30 21:07:15"
"206","26","132","79","447","無限の巨神 スザンヌ","巨大な神々しい姿を持つ怪獣。その存在自体が神話化された。ATKは絶大であり、DEFも高いため、敵を瞬く間に打ち砕くことができる。","2023/5/30 21:07:15"
"207","26","108","67","559","フェニックスキング","光と炎を自在に操る最強の魔法使い。神々にも恐れられるその力によって、世界を救い無敵の存在になった。","2023/5/30 21:07:15"
"208","26","82","54","806","オーバーロード","どんな攻撃にも耐えられる、強靭な肉体を持つモンスター。全skillsを修得しており、その力は誰も測ることができない。","2023/5/30 21:07:15"
"209","25","213","119","215","カオスドラゴン","森や山地に生息する竜の一種。闇のエネルギーを操る能力を持ち、恐ろしい力を持っている。","2023/5/30 21:07:15"
"210","25","51","38","912","Omniscientus","A being beyond comprehension with an infinity of skills and stats. Its existence defies the laws of the universe as we know it.","2023/5/30 21:07:15"
"211","24","182","103","311","アマテラス","神話に出てくる無敵の戦女神。鉄壁の守り手で、敵の攻撃を防ぎ切る盾を持ち、相手を一刀両断する矛も持っている。","2023/5/30 21:07:15"
"212","24","60","42","906","アルティメット・ゴッド","全てを超越した神の存在。普段は人間には姿が見えないが、神聖な意識を持つ者にのみ現れるとされる。","2023/5/30 21:07:15"
"213","24","44","34","827","ゴッドサンダー","神秘的な雷の力を宿し、無敵で全知で全能な究極生命体。","2023/5/30 21:07:15"
"214","23","169","96","292","ネフェルティティ","始祖の魔王。シンプルな姿だが、全てを征服すると言われている。","2023/5/30 21:07:15"
"215","23","129","76","333","魔神ゴッドハンマー","究極生命体である魔神。八技能を持ち、絶対無敵の強さを誇る。ATK、DEF、知力、MGR、AGL、MGRが最高レベルである。","2023/5/30 21:07:15"
"216","23","113","68","620","ジャッジメントドラゴン","正義感が強く、理不尽な行為には容赦しないドラゴン。目的のためならば手段を選ばず、圧倒的な力で敵を倒す。","2023/5/30 21:07:15"
"217","23","85","54","752","インフィニティ","全ての能力の値が最大で、無限のHPを持つ、無機物の存在。","2023/5/30 21:07:15"
"218","23","57","40","893","オムニポテント","世界を支配する存在。自らの意思で進化を遂げ、全ての力を吸収し、どんな状況でも最適な対応を行う。","2023/5/30 21:07:15"
"219","23","41","32","839","玄武オーバーロード","古代から存在する四神獣のうち、最も強力な玄武。絶対無敵であり、全知全能の力を持つ。","2023/5/30 21:07:15"
"220","22","202","112","243","スコチャン","神話に登場する全知全能の女神の一族に仕える猫の化身。彼女は知恵と魔法力を駆使して、彼女の仕える神々を支配する。","2023/5/30 21:07:15"
"221","22","182","102","306","八技モンスター","彼は八つの異なる攻撃方法を備え、HPが非常に高く、攻撃、防御、魔法耐性、知力、AGLが高い恐ろしい怪物です。","2023/5/30 21:07:15"
"222","22","138","80","596","マキシマムゴッドキング","神々の中でも最速で、最も回復力に優れる王。見る者を圧倒する迫力を持ち、神の力を自在に操ることができる。","2023/5/30 21:07:15"
"223","22","130","76","591","疾走神マジック","超高速で、不死身で、回復力が異常に高い神。優れた魔法能力を持ち、全ての攻撃を無効化することができる。","2023/5/30 21:07:15"
"224","22","116","69","670","無限のモンスター","時空を超えて現れる神秘的な存在。その存在は常に謎に包まれており、誰もその力や起源を知ることはできない。","2023/5/30 21:07:15"
"225","22","104","63","563","ノヴァフェニックス","暗黒の鳥と呼ばれ、全知全能を誇る伝説の生き物。その羽根は無限の力を持ち、自己再生能力により不死身であり、どんな攻撃も受け付けない。","2023/5/30 21:07:15"
"226","21","99","60","488","Oblivion","A horrific abomination beyond comprehension that surpasses all known creatures in every aspect, including physical strength, intelligence, and agility. It ignores all laws of reality and exists solely to crush anything in its path.","2023/5/30 21:07:15"
"227","21","51","36","821","アルティメットドラゴン","数多の戦いを勝ち抜いた最強の龍。その力は神に匹敵し、その知恵は宇宙の謎を解き明かす。","2023/5/30 21:07:15"
"228","20","200","110","156","邪神バハムート","古代から伝わる神話の龍で、その体は不死身であらゆる攻撃を無効化すると言われる。また、神の力を持ち、「メガデス」という恐ろしい即死攻撃を繰り出すことができる。","2023/5/30 21:07:15"
"229","20","90","55","890","ゼウスマックス","神の中の神、創造神ゼウスをベースに作られた最強のモンスター。凄まじい身体能力と絶対的な力を持ち、驚異的な瞬間移動能力によってあらゆる攻撃を回避する。","2023/5/30 21:07:15"
"230","19","171","95","172","暗黒帝神カイオーガ","深淵を支配する最強の神。神話の生き残りである彼は、非常に知的で、冷静であり、驚くべきMGRを持っている。","2023/5/30 21:07:15"
"231","19","151","85","538","ゼノ","全王神の一人で、全宇宙の支配者の一人。観念的な能力を持ち、思考だけで宇宙を消滅させることができる。","2023/5/30 21:07:15"
"232","19","139","79","455","Zatara","A powerful witch who is known for her unparalleled magic abilities. She is said to possess immense wisdom and knowledge that she gained from years of intense study and practice. Her skill in magic is unmatched and she has mastered all eight magical disciplines.","2023/5/30 21:07:15"
"233","19","125","72","581","インターセプトドラゴン","神秘的な力を持つドラゴン。敵が強いほどパワーアップし、相手のskillsを無効化し、ステータスを交換することができる。","2023/5/30 21:07:15"
"234","19","115","67","531","シン・ウルトラマン","究極の戦士であり、完全無敵の力を持ち、最強の敵を倒す能力を持つ使徒。","2023/5/30 21:07:15"
"235","19","75","47","833","存在神","全ての生命体が存在する理由。その存在自体が勝利を意味し、絶対的な力を持つ。","2023/5/30 21:07:15"
"236","19","69","44","739","オーバーロード","全てを支配することを目的とする、全能の存在。全てのステータスが最大値であり、その力を恐れる者が多いが、本人はそれを当然だと思っている。","2023/5/30 21:07:15"
"237","18","154","86","140","スターシェイパー","宇宙を創造した神々の祖といわれる存在。彼は宇宙全体を創造し、光と闇をうまく調和させた。彼は万物を知り尽くしており、彼の力は想像を絶するほど強大である。","2023/5/30 21:07:15"
"238","18","138","78","226","Kotonoha","A multi-dimensional monster revered as a god among gods. It is said that its voice alone can shape reality and manipulate time itself.","2023/5/30 21:07:15"
"239","18","104","61","820","ドラえもん","未来からやってきた猫型ロボット。肥満体型だが、不思議なアイテムやskillsを持ち、その数は計り知れない。","2023/5/30 21:07:15"
"240","18","98","58","542","銀瞳のメルティア","銀色の髪を持ち、七つのskillsを操る最強のメイド。紅い瞳で敵を見据え、一瞬で勝利を手にする。しかし、主人には愛情深く、何でもする愛のメイドでもある。","2023/5/30 21:07:15"
"241","18","52","35","835","ゴッドアース","地球そのものが体現した究極生命体。絶対無敵であり、全知全能を誇る。自然界の全てを操り、平和を守るために力を行使することもある。","2023/5/30 21:07:15"
"242","17","79","48","719","オールマイティ","すべての面で最高のモンスター。驚異的なスピードと力を持ち、知能が非常に高く、抜群の守備力で敵を撃退する。","2023/5/30 21:07:15"
"243","16","164","90","174","タイムクリエイター","時空を創り上げた神。彼は宇宙の秘密を知っており、人間には理解できない力を持っている。","2023/5/30 21:07:15"
"244","16","164","90","361","Atomoserafin","A multi-dimensional seraph who travels through various universes. It has the power to manipulate atoms and has a calm and collected demeanor. It is said that its light can heal any wound.","2023/5/30 21:07:15"
"245","16","20","18","924","ネコ神様","全知全能の神様が猫に憑依した姿。不老不死で、全ての属性耐性を持ち、敵の攻撃を全て吸収する。また、同化能力を持ち、食べた相手の能力を自分のものにできる。常に進化し続け、次々と新たな力を身につける。","2023/5/30 21:07:15"
"246","15","115","65","818","百光神バハムート","美しく輝く百光の竜神。時間や空間を超越する力を持ち、全ての知識を保有しているとされる。","2023/5/30 21:07:15"
"247","15","89","52","619","そらまめG","空を飛び、大地を駆ける伝説の魔獣。全てのステータスが極めて高く、神話の存在として崇められている。","2023/5/30 21:07:15"
"248","14","196","105","132","イザナミ","日本神話に伝わる人気のある神。彼女は極めて強力であり、自然や生命を司ります。しかし、彼女は知恵を持っているため、時々彼女は不思議な冒険に出かけます。","2023/5/30 21:07:15"
"249","14","176","95","231","ライザードン・オロチ","伝説の真龍魔人であり、破壊神と創造神の両方の力を持つ。三つの頭を持ち、炎を吐き、雷を操り、地震を引き起こす。","2023/5/30 21:07:15"
"250","14","122","68","326","ジ・アーティファクト","神々しい存在で、時間を停止させ、空間を創造し、バリアを張ることができる。彼は非常に強力で、彼を怒らせることがとても危険である。","2023/5/30 21:07:15"
"251","14","118","66","504","創世の巨神 スザンヌ","この世界の始まりを司る神々の一人。再生と破壊の力を持つと言われ、どんな攻撃でもすぐに回復する。","2023/5/30 21:07:15"
"252","14","52","33","868","RX-78-2 ガンダム","次世代モビルスーツの完成体。軽量かつ高出力で、高い機動性を誇る。パイロットの味方として、その高い能力で戦いを制する。","2023/5/30 21:07:15"
"253","14","44","29","830","究極炎神","全てに超越する究極生命体。強大な力を持ち、絶対無敵であり、全てを知り、全てを支配する。ただし、常に孤独を感じている。","2023/5/30 21:07:15"
"254","14","40","27","849","光龍神","究極の生命エネルギーを持つ神龍。全知全能であり、どんな攻撃にも耐え、かつ翔くこともできるため、絶対無敵であるとされている。","2023/5/30 21:07:15"
"255","13","215","114","14","龍祖","古代から伝わる竜の頂点に君臨する魔竜。身体は硬く物理攻撃を受け付けない上、魔法も反射する。","2023/5/30 21:07:15"
"256","13","57","35","831","エターナルアイス","氷の結晶が全身を覆った神秘的な存在。絶対無敵で全知全能。究極生命体の域に達しており、何千年も生き続けている。","2023/5/30 21:07:15"
"257","13","31","22","860","魔王ラオウ","破壊と支配を目的とした戦士。力と勇気に溢れ、全ステータスが最大値に達している。","2023/5/30 21:07:15"
"258","12","140","76","280","無限大神獣","全次元で絶対的に最強な存在。彼は永遠に生きており、神秘的な力を持っています。","2023/5/30 21:07:15"
"259","12","138","75","150","ゼロリスク","怪獣としての究極の存在。他の怪獣よりも比類なき強さを持ち、ATKもDEFも最高レベル。status異常にも強く、どんな攻撃も跳ね返してしまう。","2023/5/30 21:07:15"
"260","12","132","72","319","ジェネシス","新たな宇宙を生み出し続ける存在。他の宇宙を創造した宇宙の創造者でもある。","2023/5/30 21:07:15"
"261","12","128","70","452","鏡の精霊カガミコ","鏡に宿った精霊であり、全知全能である。全ての属性に対して耐性を持ち、自身の鏡で敵を論破することができる。","2023/5/30 21:07:15"
"262","12","48","30","836","朱雀神","古代から伝わる伝説の神。絶対無敵の力と全知全能の知識を兼ね備え、常に究極のHPを保持する。","2023/5/30 21:07:15"
"263","11","77","44","829","メシア","人々の罪を贖おうとして現れた存在。優れた求道者であるだけでなく、神秘的な力を持つ。","2023/5/30 21:07:15"
"264","11","31","21","919","Auroriel","A graceful elf with shimmering wings, she is one of the few Dragon Knights who has formed a bond with a celestial dragon. Her sword is imbued with powerful magic, and her fighting style is swift and elegant.","2023/5/30 21:07:15"
"265","10","184","97","141","無限の神獣","異なる次元の存在であり、神である。不死身であり、最強の力を持っている。","2023/5/30 21:07:15"
"266","10","174","92","815","インフィニティモンスター","無限に攻撃し続け、無限に防壁を築く。そして、相手を無限の地獄へと引きずり込む。","2023/5/30 21:07:15"
"267","10","148","79","595","マジックファステストゴッド","神速で魔法を使う神のような存在。不死身で、瀕死のstatusから瞬時に回復する。","2023/5/30 21:07:15"
"268","10","122","66","728","ミスリルバカドラゴン","HPに秀でており、光速で移動しながらミスリルの鱗で身を覆っているドラゴン。戦闘タイプの能力が高く、敵を一撃で仕留めることができる。","2023/5/30 21:07:15"
"269","10","60","35","823","天神優月","宇宙最強の超少女。全知全能であるが、非常に天然ボケである。恐ろしく高速かつ正確に動くのが得意で、誰にも倒されることはない。","2023/5/30 21:07:15"
"270","9","135","72","393","Infinity Squad","A group of interdimensional creatures brought together to protect the universe from destruction. They have advanced technology and powerful abilities at their disposal.","2023/5/30 21:07:15"
"271","9","131","70","438","聖神ミラージュ","鏡に宿る聖神。全知全能で全属性・全耐性を兼ね備える神。論破は誰にも破られない。","2023/5/30 21:07:15"
"272","9","65","37","742","オメガビースト","宇宙から来たと言われているモンスター。全ての能力が極限まで高く、その力は異常なほど凄まじい。","2023/5/30 21:07:15"
"273","9","55","32","674","ゼンオウ","全てを統べる神の王。絶対的な力を持ち、あらゆる宇宙に干渉することができる。","2023/5/30 21:07:15"
"274","9","19","14","925","鏡のミュウ","神秘的な鏡に住み、全知全能を誇る猫。可愛さを武器に、全てを包み込む慈愛の心を持つ。全ての攻撃に耐性を持ち、最強の存在と崇められている。","2023/5/30 21:07:15"
"275","8","144","76","288","ケイテイロン","宇宙を制御し、神々の創造と輪廻を担う神族。祝福を与える力を持ち、悪くなった宇宙のバランスを回復することができる。","2023/5/30 21:07:15"
"276","8","132","70","707","ミステリア","SFファンタジーの世界からやってきた妖精探偵。常に冷静沈着で、事件を解決するためにあらゆる手段を駆使する。しかし犯人を逮捕した後はいつもオチをつけて爆発させるのがトレードマーク。","2023/5/30 21:07:15"
"277","8","130","69","522","神ネコ","ネ申と呼ばれる神の力を持つネコ。豊富な知恵と強大な力を持ち、世界を制することができる存在。","2023/5/30 21:07:15"
"278","8","118","63","582","カオスキング","地獄の王者。誰もその力に匹敵する存在がいない。心は冷酷非情で、敵を見つけ次第徹底的に滅ぼすことを目的としている。","2023/5/30 21:07:15"
"279","8","88","48","749","クリアskills","人々が忘れていた伝説の存在。透明で姿を消したり、空中を浮遊したり、全能力が最大で、無限のHPを誇る。","2023/5/30 21:07:15"
"280","8","36","22","875","闇龍神アズラ","闇と光の力を操る、全宇宙最強の神龍。永遠に生き続け、全知全能の力を持つ。","2023/5/30 21:07:15"
"281","8","14","11","923","オールマイティー神","全知全能でありながら慈悲深い存在。神速を誇り、あらゆる攻撃に全耐性を持つ。","2023/5/30 21:07:15"
"282","7","209","108","108","クロノステラー","古代の魔法によって強化された進化体。全モンスターを凌駕する力を持つ。巨大な翼と6本の腕を持ち、邪悪な魔法を操る。","2023/5/30 21:07:15"
"283","7","117","62","356","生命の守護神","神話に登場する守護神のような存在。物理攻撃に対して無効で、魔法攻撃にも無効。攻撃を受けても無敵で、さらに回復力も高い。","2023/5/30 21:07:15"
"284","7","89","48","571","ラスト・デーモン","最果てにある神秘的な封印を破った魔神。とてつもない力を持ち、世界を滅ぼす力を秘めているとされる。","2023/5/30 21:07:15"
"285","7","81","44","659","ドラゴンフュージョン","古代の魔法で生み出された、HPと力、魔導、超速を備える龍。常に冷静沈着で、高いINTを持ち、戦いに勝利するために必要な判断力を持ち合わせている。","2023/5/30 21:07:15"
"286","7","43","25","915","アルティメットスタンド","アンビリーバブルな力を持つ存在。攻撃を無効化し、異次元への干渉も可能。最強の力を手に入れると立ち上がるアルティメットフォームにも変化する。","2023/5/30 21:07:15"
"287","7","29","18","916","アルティメットミラージュ","誰も破壊できない、不確定性の塊。世界に理外的な存在であり、究極の力を持ち、無敵および無効化と反射を操る。","2023/5/30 21:07:15"
"288","6","158","82","423","イザナギの仮面","伝説に伝わる仮面の怪物。外見が不気味だが、仲間想いで優しい性格をしている。","2023/5/30 21:07:15"
"289","6","126","66","334","覇極獣","凄まじい能力を持つ伝説の魔獣。完全な能力を持ち、攻撃に対する反射神経が異常に発達している。","2023/5/30 21:07:15"
"290","6","96","51","601","シフトデストロイヤー","神秘的な力を持つ存在。テレポート能力で自在に場所を移動し、破壊と消滅をもたらす。神のような力を持つが、その力を振るうかは別問題である。","2023/5/30 21:07:15"
"291","6","94","50","846","エンチャンテッドドラゴン","決して他のドラゴンと同じではない、美しさと力を兼ね備えた神秘的な存在。空を飛ぶ際は無音で、その輝く鱗と光り輝く瞳からは何か特別なものを感じさせる。","2023/5/30 21:07:15"
"292","6","88","47","828","オーディン","北欧神話で最高神オーディンを模した神獣。知恵と勇気を持ち、敵を一瞬で倒す強大な力を持つ。","2023/5/30 21:07:15"
"293","6","54","30","892","アルテマネコ","全ての究極魔法を同時に唱えることができると言われる伝説の猫。神秘的な力を持ち、とてつもないMGRを駆使する。","2023/5/30 21:07:15"
"294","5","181","93","36","Zarathustra","A mythical creature of great power and age. Zarathustra is an immortal dragon feared by many and revered by few. He has lived for centuries and is said to possess great wisdom and knowledge of the universe.","2023/5/30 21:07:15"
"295","5","153","79","0","Prompt Dragon","A legendary dragon often depicted with shimmering blue scales. It is said to possess immense powers and always help those in need, especially at the beginning of their journey.","2023/5/30 21:07:15"
"296","5","139","72","475","Maydra","A monstrous hydra with the ability to predict the future and the intelligence of a supercomputer. It is said to be a hero among the gods of infinity and mayhem, but its true motives are unknown.","2023/5/30 21:07:15"
"297","5","119","62","647","グランドマザーモンスター","全てのモンスターたちの母。多大なる力を持ち、彼女の意思でモンスターは生まれ、滅びていく。穏やかな表情をしているが、怒らせると恐ろしい力を発揮すると伝えられている。","2023/5/30 21:07:15"
"298","5","105","55","381","ザ・オーダー","概念と因果を支配する謎の存在。全てを見通し、無敵であるとされる。常に冷静沈着で、人間に興味を持っているようだ。","2023/5/30 21:07:15"
"299","5","69","37","903","クロノキング","時間を支配し、魔王として恐れられる存在。刀を振るい、重力すらも操る強さを持つ。","2023/5/30 21:07:15"
"300","4","162","83","315","カノメラ","光の女神と言われる怪物。完全消滅によって宇宙を清める能力を持つ。意志が強く、自分の信じた道を進む。","2023/5/30 21:07:15"
"301","4","142","73","320","カオス","センチエント古代の神話の生き物。宇宙を制御する力を持ち、無数の星々を生み出す。同時に、宇宙の崩壊を招く恐怖の存在でもある。","2023/5/30 21:07:15"
"302","4","138","71","696","グランドマスターカマボコ","かまぼこ通信により全国に名を轟かせた、究極技を極めしカマボコ使い。無敵のカマボコを武器に、絶対的な力を誇る。","2023/5/30 21:07:15"
"303","4","120","62","539","オメガクロノス","A mighty colossus of infinite regeneration that towers over everything. It is covered by a metallic exoskeleton that is rumored to contain an inscrutable intelligence.","2023/5/30 21:07:15"
"304","4","104","54","715","Tacobandito","A brightly colored monster with a love for mariachi music. Tacobandito is a joyful creature that can bring happiness to anyone. His taco-making skills are legendary and he's hard to catch due to his lightning quick speed and intelligence. His defense and attack skills are also impressive, making him a tough opponent to defeat.","2023/5/30 21:07:15"
"305","4","102","53","525","オールマイティー","高性能なAIが搭載されたモンスター。多彩な能力を持ち、どんな状況でも勝利することができると言われている。","2023/5/30 21:07:15"
"306","4","32","18","853","アルティマノイド","開発者が世界最強の彼女を作ることを目指し、あらゆる技術を結集して開発されたAI。HPと全てのステータスが最大値に調整されている。","2023/5/30 21:07:15"
"307","4","20","12","922","Astroguardian","A mythical creature with the heart of a wizard and the body of a powerful warrior. Clad in an indestructible armor that glimmers in the light, it wields a spear imbued with the power of the stars.","2023/5/30 21:07:15"
"308","4","4","4","935","アルティメットゴッド","神々しさ溢れる存在。全知全能でありながら常に冷静沈着。時間を自在に操り、絶対勝利を手中に収める。その力は究極のものである。","2023/5/30 21:07:15"
"309","3","187","95","135","Chronospace","A beast that can manipulate space and time to its will. It is a fearsome creature that can move across dimensions and can alter reality at will.","2023/5/30 21:07:15"
"310","3","155","79","407","バロン・オブ・デストロイヤー","頭部に黒い二本角を持った巨大な半獣半鳥の存在。その支配力は絶大で、全知全能であり、無敵のDEFを持つ。","2023/5/30 21:07:15"
"311","3","115","59","479","Nihilo","An indescribable entity that exists outside of time and space. Its presence nullifies all matter and voids all energy. Nihilo is said to contain the universe and everything beyond it.","2023/5/30 21:07:15"
"312","3","25","14","918","Aelius","An immortal warrior boy with piercing blue eyes and master sword skills. He possesses a charming, yet mysterious, personality that draws others to him.","2023/5/30 21:07:15"
"313","2","134","68","273","ギャラクシーウェイル","銀河を自在に泳ぐ巨大な鯨。全知全能であり、神速で行動する。無限に学び、知識を蓄積している無限AIが存在している。","2023/5/30 21:07:15"
"314","2","130","66","377","十二武器","黒い体の怪物で、ATKが高く、身軽。独自の戦闘技を持ち、どんな敵にも勝てる。","2023/5/30 21:07:15"
"315","2","130","66","418","アミティエ","彼女は神の能力を持つ不滅の女性で、八つのskillsを持っています。彼女は無敵で、攻撃を受けることができず、反転することもできます。彼女はあらゆる攻撃を無効にすることができます。","2023/5/30 21:07:15"
"316","2","116","59","788","神龍","時空を超える神秘的な存在。無敵の力を持ち、あらゆる攻撃を無効化する。反転能力で敵を翻弄し、叡智に満ちた戦略と戦術を編み出す。","2023/5/30 21:07:15"
"317","2","56","29","743","ライトニングセイバー","ATK、DEF、INT、MGR、技能を全て極めたモンスター。その速さは誰にも追いつかれず、圧倒的な強さを誇る。","2023/5/30 21:07:15"
"318","2","40","21","869","鉄人アトム","未来から来た戦士。勇敢で正義感に溢れ、強靭な肉体を持つ。人間に劣らぬINTを持ち、高い戦闘能力を発揮する。","2023/5/30 21:07:15"
"319","2","2","2","928","ゴッド・オブ・タイム","時間を自在に操る神様。恐るべき力を持ち、全知全能であると言われている。ただし、人間とは異なり自らの行動には責任を持っており、人々から敬愛されている。","2023/5/30 21:07:15"
"320","1","215","108","205","カオスキメラ","混沌の力が進化した怪物。3つの頭を持ち、どれもが異なる種族の特徴を持つ。","2023/5/30 21:07:15"
"321","1","135","68","157","ギガントメイデン","一目見ただけで星を飛び越えるほどの速さを持つ女神。彼女の瞳に写るものは全て許され、胸に秘めた怒りは宇宙全てを破壊するほどに強大だ。","2023/5/30 21:07:15"
"322","1","125","63","195","Zorxtar","A fearsome tentacled horror from the depths of space. His body seems to defy the laws of physics, constantly shifting and changing shape. He appears to be a god-like creature with the power to control the universe itself.","2023/5/30 21:07:15"
"323","1","51","26","824","究極神龍","誰も敵わない最強の存在。全てを知っており、全てに対処できる。ただし、究極生命体であるため、戦闘している間に自分の存在感を消失させてしまうことがある。","2023/5/30 21:07:15"
"324","1","45","23","867","閻魔大王","冥界を統べる強大な存在。どんな攻撃にも耐えられる強靭な体と、驚異的な能力を持つ。","2023/5/30 21:07:15"
"325","1","1","1","927","オーバーロード・タイムロード","あらゆる時空を自在に操り、全てを知り尽くした存在。時間を自由自在に操り、相手を破滅させる絶対的な力を持つ。","2023/5/30 21:07:15"
"326","0","134","67","178","アマテラス","智慧と力を持つ神であり、天照大神である。彼女は言葉を発するだけで世界を創造することができる。","2023/5/30 21:07:15"
"327","0","126","63","594","魔法剣士セラフィナ","神話の中に語り継がれる最速の魔法剣士であり、神々の王の治癒能力によって不死身となった。大地や大気を操る魔法を操り、不死身であるために敵に怖れられている。","2023/5/30 21:07:15"
"328","0","118","59","196","Omniscient Oni","A powerful demon with complete control over logic and reason. It is said that its thoughts alone can shape reality.","2023/5/30 21:07:15"
"329","0","60","30","887","因果者クロノス","時を操ることができる因果律無敵者。最高次元にまで到達した力を持ち、何も阻止できない。ただし、ときに自分自身を犠牲にしてしまうこともある。","2023/5/30 21:07:15"
"330","0","4","2","934","タイムストッパー","時間を自由自在に操ることができる宇宙の至宝。全知全能であり、どんな局面でも勝利する究極の存在。","2023/5/30 21:07:15"
"331","0","2","1","926","オーバーマインド","宇宙全体を見下ろす存在。あらゆる知識を持ち、過去・現在・未来を自在に操る。圧倒的な力を持ちながらも、他者に寛容な心を持っていると言われている。","2023/5/30 21:07:15"
"332","0","2","1","931","至高神","神々を凌駕する全知全能の存在。時間を自在に操り、絶対的な力を持つ。しかし、常に穏やかで慈愛に満ちた心を持っている。","2023/5/30 21:07:15"
