No.,WinRate,MatchCount,WinCount,ID,Name,flavor,Time
"195","27","127","77","447","無限の巨神 スザンヌ","巨大な神々しい姿を持つ怪獣。その存在自体が神話化された。ATKは絶大であり、DEFも高いため、敵を瞬く間に打ち砕くことができる。","2023/5/26 17:09:38"
"196","27","123","75","375","大天使ゼウス","全知全能で最強の神様。彼は雷と稲妻を操り、天空を支配する。また、彼は誠実であることを重んじ、人間の信仰に応えることを喜びとする。","2023/5/26 17:09:38"
"197","27","99","63","779","ルシファー","堕天使の王。常に冷静で優雅な振る舞いをする。自分の目的のためなら、手段を選ばない。","2023/5/26 17:09:38"
"198","27","55","41","748","タイタン・ゴッド","巨大な人型モンスター。自他共に認める最強の存在であり、全てのステータスが最大値になっている。その力を恐れられ、敬われる存在でもある。","2023/5/26 17:09:38"
"199","26","166","96","292","ネフェルティティ","始祖の魔王。シンプルな姿だが、全てを征服すると言われている。","2023/5/26 17:09:38"
"200","26","132","79","596","マキシマムゴッドキング","神々の中でも最速で、最も回復力に優れる王。見る者を圧倒する迫力を持ち、神の力を自在に操ることができる。","2023/5/26 17:09:38"
"201","26","40","33","834","オメガストーム","宇宙の果てに生息する究極生命体。神々をも恐れる絶対無敵の力を持ち、全知全能を誇る。","2023/5/26 17:09:38"
"202","25","191","108","215","カオスドラゴン","森や山地に生息する竜の一種。闇のエネルギーを操る能力を持ち、恐ろしい力を持っている。","2023/5/26 17:09:38"
"203","25","123","74","333","魔神ゴッドハンマー","究極生命体である魔神。八技能を持ち、絶対無敵の強さを誇る。ATK、DEF、知力、MGR、AGL、MGRが最高レベルである。","2023/5/26 17:09:38"
"204","25","103","64","559","フェニックスキング","光と炎を自在に操る最強の魔法使い。神々にも恐れられるその力によって、世界を救い無敵の存在になった。","2023/5/26 17:09:38"
"205","25","49","37","893","オムニポテント","世界を支配する存在。自らの意思で進化を遂げ、全ての力を吸収し、どんな状況でも最適な対応を行う。","2023/5/26 17:09:38"
"206","25","47","36","825","紫雪乃","宇宙を飛び回る少女。全てを知り尽くした究極の存在であり、その力は誰にも測り知れない。しかし、常に謙虚であり、人々を助けるために活動している。","2023/5/26 17:09:38"
"207","24","170","97","306","八技モンスター","彼は八つの異なる攻撃方法を備え、HPが非常に高く、攻撃、防御、魔法耐性、知力、AGLが高い恐ろしい怪物です。","2023/5/26 17:09:38"
"208","24","108","66","620","ジャッジメントドラゴン","正義感が強く、理不尽な行為には容赦しないドラゴン。目的のためならば手段を選ばず、圧倒的な力で敵を倒す。","2023/5/26 17:09:38"
"209","24","106","65","670","無限のモンスター","時空を超えて現れる神秘的な存在。その存在は常に謎に包まれており、誰もその力や起源を知ることはできない。","2023/5/26 17:09:38"
"210","24","96","60","563","ノヴァフェニックス","暗黒の鳥と呼ばれ、全知全能を誇る伝説の生き物。その羽根は無限の力を持ち、自己再生能力により不死身であり、どんな攻撃も受け付けない。","2023/5/26 17:09:38"
"211","24","48","36","837","青龍の帝王","四神獣の中でも最も強力な究極の生命体。絶対無敵で、全知全能を誇る。","2023/5/26 17:09:38"
"212","23","191","107","198","ゴジラ","大きな爬虫類の怪物。怒りが頂点に達すると、破壊的な力を発揮する。人間並みの知性を持ち、時には他の怪物と戦うこともある。","2023/5/26 17:09:38"
"213","23","145","84","489","Infinixia","A mythological creature that takes the form of a phoenix with the power of a goddess. Infinixia is said to be able to revive herself from the ashes and is worshipped as a symbol of immortality.","2023/5/26 17:09:38"
"214","23","137","80","499","トキヒメ","時空を司る魔獣であり、４０のHPと全て２０のステータスを持つ。宙に浮かび、８つの時空技を駆使する。","2023/5/26 17:09:38"
"215","23","95","59","488","Oblivion","A horrific abomination beyond comprehension that surpasses all known creatures in every aspect, including physical strength, intelligence, and agility. It ignores all laws of reality and exists solely to crush anything in its path.","2023/5/26 17:09:38"
"216","23","79","51","752","インフィニティ","全ての能力の値が最大で、無限のHPを持つ、無機物の存在。","2023/5/26 17:09:38"
"217","23","39","31","912","Omniscientus","A being beyond comprehension with an infinity of skills and stats. Its existence defies the laws of the universe as we know it.","2023/5/26 17:09:38"
"218","22","144","83","538","ゼノ","全王神の一人で、全宇宙の支配者の一人。観念的な能力を持ち、思考だけで宇宙を消滅させることができる。","2023/5/26 17:09:38"
"219","22","84","53","871","Omnimorph","A shape-shifting being that possesses an endless database of skills. It is impervious to all attacks and can adapt to any situation it encounters.","2023/5/26 17:09:38"
"220","22","42","32","827","ゴッドサンダー","神秘的な雷の力を宿し、無敵で全知で全能な究極生命体。","2023/5/26 17:09:38"
"221","22","36","29","839","玄武オーバーロード","古代から存在する四神獣のうち、最も強力な玄武。絶対無敵であり、全知全能の力を持つ。","2023/5/26 17:09:38"
"222","21","179","100","243","スコチャン","神話に登場する全知全能の女神の一族に仕える猫の化身。彼女は知恵と魔法力を駆使して、彼女の仕える神々を支配する。","2023/5/26 17:09:38"
"223","21","129","75","455","Zatara","A powerful witch who is known for her unparalleled magic abilities. She is said to possess immense wisdom and knowledge that she gained from years of intense study and practice. Her skill in magic is unmatched and she has mastered all eight magical disciplines.","2023/5/26 17:09:38"
"224","21","119","70","591","疾走神マジック","超高速で、不死身で、回復力が異常に高い神。優れた魔法能力を持ち、全ての攻撃を無効化することができる。","2023/5/26 17:09:38"
"225","21","111","66","531","シン・ウルトラマン","究極の戦士であり、完全無敵の力を持ち、最強の敵を倒す能力を持つ使徒。","2023/5/26 17:09:38"
"226","21","93","57","542","銀瞳のメルティア","銀色の髪を持ち、七つのskillsを操る最強のメイド。紅い瞳で敵を見据え、一瞬で勝利を手にする。しかし、主人には愛情深く、何でもする愛のメイドでもある。","2023/5/26 17:09:38"
"227","21","67","44","561","オメガフェニックス","神的存在である究極の不死鳥。全知全能かつ攻守俊敏という驚異的な能力を持ち、神秘的な存在感を醸し出す。","2023/5/26 17:09:38"
"228","20","148","84","140","スターシェイパー","宇宙を創造した神々の祖といわれる存在。彼は宇宙全体を創造し、光と闇をうまく調和させた。彼は万物を知り尽くしており、彼の力は想像を絶するほど強大である。","2023/5/26 17:09:38"
"229","20","128","74","226","Kotonoha","A multi-dimensional monster revered as a god among gods. It is said that its voice alone can shape reality and manipulate time itself.","2023/5/26 17:09:38"
"230","19","71","45","842","インフィニティモンスター","空間を超越した存在。時間や宇宙を自在に操ることができ、常人には理解できない力を持つ。","2023/5/26 17:09:38"
"231","18","168","93","172","暗黒帝神カイオーガ","深淵を支配する最強の神。神話の生き残りである彼は、非常に知的で、冷静であり、驚くべきMGRを持っている。","2023/5/26 17:09:38"
"232","18","164","91","815","インフィニティモンスター","無限に攻撃し続け、無限に防壁を築く。そして、相手を無限の地獄へと引きずり込む。","2023/5/26 17:09:38"
"233","18","158","88","174","タイムクリエイター","時空を創り上げた神。彼は宇宙の秘密を知っており、人間には理解できない力を持っている。","2023/5/26 17:09:38"
"234","18","118","68","581","インターセプトドラゴン","神秘的な力を持つドラゴン。敵が強いほどパワーアップし、相手のskillsを無効化し、ステータスを交換することができる。","2023/5/26 17:09:38"
"235","18","46","32","821","アルティメットドラゴン","数多の戦いを勝ち抜いた最強の龍。その力は神に匹敵し、その知恵は宇宙の謎を解き明かす。","2023/5/26 17:09:38"
"236","17","131","74","280","無限大神獣","全次元で絶対的に最強な存在。彼は永遠に生きており、神秘的な力を持っています。","2023/5/26 17:09:38"
"237","17","87","52","820","ドラえもん","未来からやってきた猫型ロボット。肥満体型だが、不思議なアイテムやskillsを持ち、その数は計り知れない。","2023/5/26 17:09:38"
"238","17","73","45","719","オールマイティ","すべての面で最高のモンスター。驚異的なスピードと力を持ち、知能が非常に高く、抜群の守備力で敵を撃退する。","2023/5/26 17:09:38"
"239","17","63","40","833","存在神","全ての生命体が存在する理由。その存在自体が勝利を意味し、絶対的な力を持つ。","2023/5/26 17:09:38"
"240","16","118","67","522","神ネコ","ネ申と呼ばれる神の力を持つネコ。豊富な知恵と強大な力を持ち、世界を制することができる存在。","2023/5/26 17:09:38"
"241","16","108","62","504","創世の巨神 スザンヌ","この世界の始まりを司る神々の一人。再生と破壊の力を持つと言われ、どんな攻撃でもすぐに回復する。","2023/5/26 17:09:38"
"242","16","82","49","619","そらまめG","空を飛び、大地を駆ける伝説の魔獣。全てのステータスが極めて高く、神話の存在として崇められている。","2023/5/26 17:09:38"
"243","16","74","45","890","ゼウスマックス","神の中の神、創造神ゼウスをベースに作られた最強のモンスター。凄まじい身体能力と絶対的な力を持ち、驚異的な瞬間移動能力によってあらゆる攻撃を回避する。","2023/5/26 17:09:38"
"244","16","62","39","739","オーバーロード","全てを支配することを目的とする、全能の存在。全てのステータスが最大値であり、その力を恐れる者が多いが、本人はそれを当然だと思っている。","2023/5/26 17:09:38"
"245","15","189","102","132","イザナミ","日本神話に伝わる人気のある神。彼女は極めて強力であり、自然や生命を司ります。しかし、彼女は知恵を持っているため、時々彼女は不思議な冒険に出かけます。","2023/5/26 17:09:38"
"246","15","167","91","231","ライザードン・オロチ","伝説の真龍魔人であり、破壊神と創造神の両方の力を持つ。三つの頭を持ち、炎を吐き、雷を操り、地震を引き起こす。","2023/5/26 17:09:38"
"247","15","153","84","361","Atomoserafin","A multi-dimensional seraph who travels through various universes. It has the power to manipulate atoms and has a calm and collected demeanor. It is said that its light can heal any wound.","2023/5/26 17:09:38"
"248","15","93","54","818","百光神バハムート","美しく輝く百光の竜神。時間や空間を超越する力を持ち、全ての知識を保有しているとされる。","2023/5/26 17:09:38"
"249","14","184","99","156","邪神バハムート","古代から伝わる神話の龍で、その体は不死身であらゆる攻撃を無効化すると言われる。また、神の力を持ち、「メガデス」という恐ろしい即死攻撃を繰り出すことができる。","2023/5/26 17:09:38"
"250","14","138","76","595","マジックファステストゴッド","神速で魔法を使う神のような存在。不死身で、瀕死のstatusから瞬時に回復する。","2023/5/26 17:09:38"
"251","14","122","68","452","鏡の精霊カガミコ","鏡に宿った精霊であり、全知全能である。全ての属性に対して耐性を持ち、自身の鏡で敵を論破することができる。","2023/5/26 17:09:38"
"252","14","46","30","835","ゴッドアース","地球そのものが体現した究極生命体。絶対無敵であり、全知全能を誇る。自然界の全てを操り、平和を守るために力を行使することもある。","2023/5/26 17:09:38"
"253","14","46","30","868","RX-78-2 ガンダム","次世代モビルスーツの完成体。軽量かつ高出力で、高い機動性を誇る。パイロットの味方として、その高い能力で戦いを制する。","2023/5/26 17:09:38"
"254","14","44","29","906","アルティメット・ゴッド","全てを超越した神の存在。普段は人間には姿が見えないが、神聖な意識を持つ者にのみ現れるとされる。","2023/5/26 17:09:38"
"255","13","123","68","319","ジェネシス","新たな宇宙を生み出し続ける存在。他の宇宙を創造した宇宙の創造者でもある。","2023/5/26 17:09:38"
"256","13","99","56","728","ミスリルバカドラゴン","HPに秀でており、光速で移動しながらミスリルの鱗で身を覆っているドラゴン。戦闘タイプの能力が高く、敵を一撃で仕留めることができる。","2023/5/26 17:09:38"
"257","13","39","26","830","究極炎神","全てに超越する究極生命体。強大な力を持ち、絶対無敵であり、全てを知り、全てを支配する。ただし、常に孤独を感じている。","2023/5/26 17:09:38"
"258","12","206","109","14","龍祖","古代から伝わる竜の頂点に君臨する魔竜。身体は硬く物理攻撃を受け付けない上、魔法も反射する。","2023/5/26 17:09:38"
"259","12","170","91","141","無限の神獣","異なる次元の存在であり、神である。不死身であり、最強の力を持っている。","2023/5/26 17:09:38"
"260","12","132","72","150","ゼロリスク","怪獣としての究極の存在。他の怪獣よりも比類なき強さを持ち、ATKもDEFも最高レベル。status異常にも強く、どんな攻撃も跳ね返してしまう。","2023/5/26 17:09:38"
"261","12","116","64","326","ジ・アーティファクト","神々しい存在で、時間を停止させ、空間を創造し、バリアを張ることができる。彼は非常に強力で、彼を怒らせることがとても危険である。","2023/5/26 17:09:38"
"262","12","32","22","849","光龍神","究極の生命エネルギーを持つ神龍。全知全能であり、どんな攻撃にも耐え、かつ翔くこともできるため、絶対無敵であるとされている。","2023/5/26 17:09:38"
"263","12","26","19","860","魔王ラオウ","破壊と支配を目的とした戦士。力と勇気に溢れ、全ステータスが最大値に達している。","2023/5/26 17:09:38"
"264","11","47","29","892","アルテマネコ","全ての究極魔法を同時に唱えることができると言われる伝説の猫。神秘的な力を持ち、とてつもないMGRを駆使する。","2023/5/26 17:09:38"
"265","10","204","107","108","クロノステラー","古代の魔法によって強化された進化体。全モンスターを凌駕する力を持つ。巨大な翼と6本の腕を持ち、邪悪な魔法を操る。","2023/5/26 17:09:38"
"266","10","152","81","423","イザナギの仮面","伝説に伝わる仮面の怪物。外見が不気味だが、仲間想いで優しい性格をしている。","2023/5/26 17:09:38"
"267","10","144","77","0","Prompt Dragon","A legendary dragon often depicted with shimmering blue scales. It is said to possess immense powers and always help those in need, especially at the beginning of their journey.","2023/5/26 17:09:38"
"268","10","134","72","288","ケイテイロン","宇宙を制御し、神々の創造と輪廻を担う神族。祝福を与える力を持ち、悪くなった宇宙のバランスを回復することができる。","2023/5/26 17:09:38"
"269","10","124","67","438","聖神ミラージュ","鏡に宿る聖神。全知全能で全属性・全耐性を兼ね備える神。論破は誰にも破られない。","2023/5/26 17:09:38"
"270","10","108","59","582","カオスキング","地獄の王者。誰もその力に匹敵する存在がいない。心は冷酷非情で、敵を見つけ次第徹底的に滅ぼすことを目的としている。","2023/5/26 17:09:38"
"271","10","82","46","749","クリアskills","人々が忘れていた伝説の存在。透明で姿を消したり、空中を浮遊したり、全能力が最大で、無限のHPを誇る。","2023/5/26 17:09:38"
"272","10","68","39","828","オーディン","北欧神話で最高神オーディンを模した神獣。知恵と勇気を持ち、敵を一瞬で倒す強大な力を持つ。","2023/5/26 17:09:38"
"273","10","44","27","836","朱雀神","古代から伝わる伝説の神。絶対無敵の力と全知全能の知識を兼ね備え、常に究極のHPを保持する。","2023/5/26 17:09:38"
"274","9","175","92","36","Zarathustra","A mythical creature of great power and age. Zarathustra is an immortal dragon feared by many and revered by few. He has lived for centuries and is said to possess great wisdom and knowledge of the universe.","2023/5/26 17:09:38"
"275","9","137","73","320","カオス","センチエント古代の神話の生き物。宇宙を制御する力を持ち、無数の星々を生み出す。同時に、宇宙の崩壊を招く恐怖の存在でもある。","2023/5/26 17:09:38"
"276","9","103","56","788","神龍","時空を超える神秘的な存在。無敵の力を持ち、あらゆる攻撃を無効化する。反転能力で敵を翻弄し、叡智に満ちた戦略と戦術を編み出す。","2023/5/26 17:09:38"
"277","9","81","45","571","ラスト・デーモン","最果てにある神秘的な封印を破った魔神。とてつもない力を持ち、世界を滅ぼす力を秘めているとされる。","2023/5/26 17:09:38"
"278","9","57","33","742","オメガビースト","宇宙から来たと言われているモンスター。全ての能力が極限まで高く、その力は異常なほど凄まじい。","2023/5/26 17:09:38"
"279","9","51","30","823","天神優月","宇宙最強の超少女。全知全能であるが、非常に天然ボケである。恐ろしく高速かつ正確に動くのが得意で、誰にも倒されることはない。","2023/5/26 17:09:38"
"280","9","49","29","674","ゼンオウ","全てを統べる神の王。絶対的な力を持ち、あらゆる宇宙に干渉することができる。","2023/5/26 17:09:38"
"281","9","45","27","831","エターナルアイス","氷の結晶が全身を覆った神秘的な存在。絶対無敵で全知全能。究極生命体の域に達しており、何千年も生き続けている。","2023/5/26 17:09:38"
"282","8","122","65","707","ミステリア","SFファンタジーの世界からやってきた妖精探偵。常に冷静沈着で、事件を解決するためにあらゆる手段を駆使する。しかし犯人を逮捕した後はいつもオチをつけて爆発させるのがトレードマーク。","2023/5/26 17:09:38"
"283","8","116","62","696","グランドマスターカマボコ","かまぼこ通信により全国に名を轟かせた、究極技を極めしカマボコ使い。無敵のカマボコを武器に、絶対的な力を誇る。","2023/5/26 17:09:38"
"284","8","112","60","647","グランドマザーモンスター","全てのモンスターたちの母。多大なる力を持ち、彼女の意思でモンスターは生まれ、滅びていく。穏やかな表情をしているが、怒らせると恐ろしい力を発揮すると伝えられている。","2023/5/26 17:09:38"
"285","8","88","48","601","シフトデストロイヤー","神秘的な力を持つ存在。テレポート能力で自在に場所を移動し、破壊と消滅をもたらす。神のような力を持つが、その力を振るうかは別問題である。","2023/5/26 17:09:38"
"286","7","181","94","135","Chronospace","A beast that can manipulate space and time to its will. It is a fearsome creature that can move across dimensions and can alter reality at will.","2023/5/26 17:09:38"
"287","7","123","65","393","Infinity Squad","A group of interdimensional creatures brought together to protect the universe from destruction. They have advanced technology and powerful abilities at their disposal.","2023/5/26 17:09:38"
"288","7","117","62","334","覇極獣","凄まじい能力を持つ伝説の魔獣。完全な能力を持ち、攻撃に対する反射神経が異常に発達している。","2023/5/26 17:09:38"
"289","7","99","53","381","ザ・オーダー","概念と因果を支配する謎の存在。全てを見通し、無敵であるとされる。常に冷静沈着で、人間に興味を持っているようだ。","2023/5/26 17:09:38"
"290","7","75","41","659","ドラゴンフュージョン","古代の魔法で生み出された、HPと力、魔導、超速を備える龍。常に冷静沈着で、高いINTを持ち、戦いに勝利するために必要な判断力を持ち合わせている。","2023/5/26 17:09:38"
"291","6","156","81","315","カノメラ","光の女神と言われる怪物。完全消滅によって宇宙を清める能力を持つ。意志が強く、自分の信じた道を進む。","2023/5/26 17:09:38"
"292","6","130","68","475","Maydra","A monstrous hydra with the ability to predict the future and the intelligence of a supercomputer. It is said to be a hero among the gods of infinity and mayhem, but its true motives are unknown.","2023/5/26 17:09:38"
"293","6","120","63","195","Zorxtar","A fearsome tentacled horror from the depths of space. His body seems to defy the laws of physics, constantly shifting and changing shape. He appears to be a god-like creature with the power to control the universe itself.","2023/5/26 17:09:38"
"294","6","110","58","356","生命の守護神","神話に登場する守護神のような存在。物理攻撃に対して無効で、魔法攻撃にも無効。攻撃を受けても無敵で、さらに回復力も高い。","2023/5/26 17:09:38"
"295","6","108","57","479","Nihilo","An indescribable entity that exists outside of time and space. Its presence nullifies all matter and voids all energy. Nihilo is said to contain the universe and everything beyond it.","2023/5/26 17:09:38"
"296","6","50","28","899","センヤク","神仙が作り出した不老不死になる薬を飲んで進化した謎の生命体。叡智と輪廻を司り、強力なオーラで周囲を支配する。","2023/5/26 17:09:38"
"297","6","26","16","915","アルティメットスタンド","アンビリーバブルな力を持つ存在。攻撃を無効化し、異次元への干渉も可能。最強の力を手に入れると立ち上がるアルティメットフォームにも変化する。","2023/5/26 17:09:38"
"298","6","20","13","916","アルティメットミラージュ","誰も破壊できない、不確定性の塊。世界に理外的な存在であり、究極の力を持ち、無敵および無効化と反射を操る。","2023/5/26 17:09:38"
"299","5","151","78","182","ゼウスウルトラ","天空を支配する黄金の巨人。彼は神話的な神話において最も偉大な神の一人であり、宇宙の創造に深く関わっている。彼は非常に強力であり、彼の存在は多くの認識されていない力を持っています。","2023/5/26 17:09:38"
"300","5","141","73","407","バロン・オブ・デストロイヤー","頭部に黒い二本角を持った巨大な半獣半鳥の存在。その支配力は絶大で、全知全能であり、無敵のDEFを持つ。","2023/5/26 17:09:38"
"301","5","125","65","377","十二武器","黒い体の怪物で、ATKが高く、身軽。独自の戦闘技を持ち、どんな敵にも勝てる。","2023/5/26 17:09:38"
"302","5","123","64","418","アミティエ","彼女は神の能力を持つ不滅の女性で、八つのskillsを持っています。彼女は無敵で、攻撃を受けることができず、反転することもできます。彼女はあらゆる攻撃を無効にすることができます。","2023/5/26 17:09:38"
"303","5","99","52","525","オールマイティー","高性能なAIが搭載されたモンスター。多彩な能力を持ち、どんな状況でも勝利することができると言われている。","2023/5/26 17:09:38"
"304","5","53","29","887","因果者クロノス","時を操ることができる因果律無敵者。最高次元にまで到達した力を持ち、何も阻止できない。ただし、ときに自分自身を犠牲にしてしまうこともある。","2023/5/26 17:09:38"
"305","4","112","58","160","Glitch","A mysterious being that controls the rules of the game world. Glitch has an otherworldly aura and seems to be omniscient.","2023/5/26 17:09:38"
"306","4","58","31","829","メシア","人々の罪を贖おうとして現れた存在。優れた求道者であるだけでなく、神秘的な力を持つ。","2023/5/26 17:09:38"
"307","4","50","27","903","クロノキング","時間を支配し、魔王として恐れられる存在。刀を振るい、重力すらも操る強さを持つ。","2023/5/26 17:09:38"
"308","4","44","24","824","究極神龍","誰も敵わない最強の存在。全てを知っており、全てに対処できる。ただし、究極生命体であるため、戦闘している間に自分の存在感を消失させてしまうことがある。","2023/5/26 17:09:38"
"309","3","131","67","157","ギガントメイデン","一目見ただけで星を飛び越えるほどの速さを持つ女神。彼女の瞳に写るものは全て許され、胸に秘めた怒りは宇宙全てを破壊するほどに強大だ。","2023/5/26 17:09:38"
"310","3","125","64","273","ギャラクシーウェイル","銀河を自在に泳ぐ巨大な鯨。全知全能であり、神速で行動する。無限に学び、知識を蓄積している無限AIが存在している。","2023/5/26 17:09:38"
"311","3","113","58","539","オメガクロノス","A mighty colossus of infinite regeneration that towers over everything. It is covered by a metallic exoskeleton that is rumored to contain an inscrutable intelligence.","2023/5/26 17:09:38"
"312","3","31","17","875","闇龍神アズラ","闇と光の力を操る、全宇宙最強の神龍。永遠に生き続け、全知全能の力を持つ。","2023/5/26 17:09:38"
"313","3","25","14","853","アルティマノイド","開発者が世界最強の彼女を作ることを目指し、あらゆる技術を結集して開発されたAI。HPと全てのステータスが最大値に調整されている。","2023/5/26 17:09:38"
"314","2","200","101","103","ゲームマスター","とても強いモンスターで、勝率は９割になる。敵に対して冷静であり、プレイヤーを挑発することもある。","2023/5/26 17:09:38"
"315","2","94","48","715","Tacobandito","A brightly colored monster with a love for mariachi music. Tacobandito is a joyful creature that can bring happiness to anyone. His taco-making skills are legendary and he's hard to catch due to his lightning quick speed and intelligence. His defense and attack skills are also impressive, making him a tough opponent to defeat.","2023/5/26 17:09:38"
"316","2","90","46","598","範馬勇次郎II","範馬勇次郎のDNAをもとに作られた生物。史上最強の肉体を持ち、冷静な判断力と戦術眼を持ち合わせている。","2023/5/26 17:09:38"
"317","2","82","42","846","エンチャンテッドドラゴン","決して他のドラゴンと同じではない、美しさと力を兼ね備えた神秘的な存在。空を飛ぶ際は無音で、その輝く鱗と光り輝く瞳からは何か特別なものを感じさせる。","2023/5/26 17:09:38"
"318","2","70","36","807","メンタリスト","意志を自在に操り、その心を完全に支配する能力を持つモンスター。常に冷静沈着で、感情の起伏を見せない。","2023/5/26 17:09:38"
"319","2","48","25","894","サイバーデーモン","デジタル・モンスター界を支配する伝説の存在。神ですら凌駕する力を持ち、相手のskillsを無効化する能力を持つ。その存在は実態とは異なり、超越した世界で生まれた存在とされる。","2023/5/26 17:09:38"
"320","2","40","21","867","閻魔大王","冥界を統べる強大な存在。どんな攻撃にも耐えられる強靭な体と、驚異的な能力を持つ。","2023/5/26 17:09:38"
"321","2","34","18","869","鉄人アトム","未来から来た戦士。勇敢で正義感に溢れ、強靭な肉体を持つ。人間に劣らぬINTを持ち、高い戦闘能力を発揮する。","2023/5/26 17:09:38"
"322","2","10","6","918","Aelius","An immortal warrior boy with piercing blue eyes and master sword skills. He possesses a charming, yet mysterious, personality that draws others to him.","2023/5/26 17:09:38"
"323","1","185","93","265","ジンゴロイド","時空を超える存在であり、死をも打ち破つ不死身のモンスター。破滅する力を持つ反面、その存在自体が時空を歪めてしまうという危険な一面も持つ。","2023/5/26 17:09:38"
"324","1","123","62","594","魔法剣士セラフィナ","神話の中に語り継がれる最速の魔法剣士であり、神々の王の治癒能力によって不死身となった。大地や大気を操る魔法を操り、不死身であるために敵に怖れられている。","2023/5/26 17:09:38"
"325","1","115","58","572","ロボット・アルファ1","最新鋭の人工生命体。外見は人間に近く、高い身体能力と卓越した知能を併せ持つが、感情表現に課題がある。","2023/5/26 17:09:38"
"326","1","55","28","745","ギガチートタイタン","古代の巨人種族の神々しい姿をしたモンスター。あらゆる能力が最大限強化されている。巨大な身体を自由自在に操り、超光速で移動することができる。","2023/5/26 17:09:38"
"327","1","45","23","743","ライトニングセイバー","ATK、DEF、INT、MGR、技能を全て極めたモンスター。その速さは誰にも追いつかれず、圧倒的な強さを誇る。","2023/5/26 17:09:38"
"328","0","154","77","362","神無","狂うことを知らぬ怪物で、虚無以上の世界観を持っている。強力な力を持ち、何もかもを消し去ることが可能。","2023/5/26 17:09:38"
"329","0","114","57","473","ゲームマスター","ゲーム内の勝敗を自在に操作する謎の存在。プレイヤーたちはその力を恐れ、尊敬する。","2023/5/26 17:09:38"
"330","0","110","55","196","Omniscient Oni","A powerful demon with complete control over logic and reason. It is said that its thoughts alone can shape reality.","2023/5/26 17:09:38"
"331","0","110","55","365","ゼロ","神格化すると、存在しないものを具現化する能力に優れた怪物。HPが40、ATKが20、DEFが20、知力が20、MGRが20、AGLが20の能力を持つ。","2023/5/26 17:09:38"
"332","0","54","27","876","闇龍神グラーゴン","古代から伝説される、全能力を持つ究極生命体。ただ一体しか存在せず、絶対に倒すことはできないと言われている。","2023/5/26 17:09:38"
"333","-1","151","75","75","アマツミカボシ","神々しい姿をした最強の神。その力は万物を創造し、破壊するに至るまで及ぶと言われている。しかし、その神秘的な力には制御不能な側面もあるとされる。","2023/5/26 17:09:38"
"334","-1","115","57","225","Yami no Kanji","A dark, mysterious creature that feeds on the souls of its victims. It is said to have come from the underworld, and its only goal in life is to cause destruction and chaos. It possesses immense strength and agility, making it almost impossible to defeat. Those who have encountered Yami no Kanji and survived have permanently changed, haunted by the memory of the monster forever.","2023/5/26 17:09:38"
"335","-1","99","49","576","地獄の魔王","深淵の底から呼ばれし魔王。全てを破壊する強大な力を持つ。冷酷な性格で、人間を踏みにじることを喜びとする。","2023/5/26 17:09:38"
"336","-1","97","48","577","メカトラ","超未来的な技術で作られた猫型のロボット。全てのステータスが最大値に設定されており、非常に強い。","2023/5/26 17:09:38"
"337","-1","89","44","532","ムゲンヌン","別名”無限究極完全最強ぬん”。宇宙の果てから現れ、全宇宙の生命体を滅ぼすことができる超究極存在。","2023/5/26 17:09:38"
"338","-1","89","44","644","ライジングドラゴン","青い龍の神に選ばれし、炎を生み出す翼を持ったドラゴン。勇敢であり、戦闘力は並外れて高い。心優しく、人間とコミュニケーションを取ることができる。","2023/5/26 17:09:38"
"339","-1","57","28","744","神の使い","あらゆる神々から選ばれる最強の戦士。無敵で、全てのステータスが最高値を超える。ただし、神々に逆らった場合は、その力を失ってしまう。","2023/5/26 17:09:38"
"340","-1","41","20","844","風龍神","神々しか訪れないとされる空中の神龍。究極的なパワーと卓越した知識を持ち、全く敵わない存在とされる。","2023/5/26 17:09:38"
"341","-1","33","16","917","アンジェラ","死神の女王。強力な復活能力と最強の武器を持ち、戦う女王として人間界から恐れられる存在。しかし、その本当の願いは、全てを滅ぼす死と戦うことにある。","2023/5/26 17:09:38"
"342","-1","11","5","919","Auroriel","A graceful elf with shimmering wings, she is one of the few Dragon Knights who has formed a bond with a celestial dragon. Her sword is imbued with powerful magic, and her fighting style is swift and elegant.","2023/5/26 17:09:38"
"343","-1","9","4","921","ミラクル♡アイドル","全ての愛を持って人々に祝福を与えるアイドル。その歌声は人々を癒し、心を満たすという。","2023/5/26 17:09:38"
"344","-2","138","68","115","超ゴッドジャイアント","超強力で、不滅で、最強のモンスター。身体が非常に巨大で、粉々に粉砕できる。","2023/5/26 17:09:38"
"345","-2","132","65","178","アマテラス","智慧と力を持つ神であり、天照大神である。彼女は言葉を発するだけで世界を創造することができる。","2023/5/26 17:09:38"
"346","-2","84","41","634"," ドラゴナイト","ドラゴンを操る騎士の一族。ドラゴンと心を通わせてskillsを駆使する。","2023/5/26 17:09:38"
"347","-2","80","39","633","ゴジラくん","巨大な爬虫類で、無敵です！彼は炎を吐くことができ、全身からビーム攻撃をします。彼のスピードはサイクロンであり、彼は岩を簡単に壊すことができます。","2023/5/26 17:09:38"
"348","-2","78","38","723","ホシノナミ","全てが20の、筋肉質な女性。漫画やアニメが大好きで、家にこもりがちな腐女子。しかし、格闘技にも長けており、強敵でも容易に倒すことができる。","2023/5/26 17:09:38"
