No.,WinRate,MatchCount,WinCount,ID,Name,flavor,Time
"149","10","24","17","561","オメガフェニックス","神的存在である究極の不死鳥。全知全能かつ攻守俊敏という驚異的な能力を持ち、神秘的な存在感を醸し出す。","2023/5/7 14:13:44"
"150","10","12","11","673","エンジェルガールズ","街を守るために送り込まれる、勇敢で正義感あふれる少女たち。必殺の光矢で敵を撃破し、全能力値が最大値のため無敵の力を誇る。","2023/5/7 14:13:44"
"151","9","103","56","30","クトゥルフ","深い深淵から現れる邪悪で神秘的な怪物。虚無的な存在で自らの思考を他者に押し付ける精神支配力を持つ。","2023/5/7 14:13:44"
"152","9","79","44","75","アマツミカボシ","神々しい姿をした最強の神。その力は万物を創造し、破壊するに至るまで及ぶと言われている。しかし、その神秘的な力には制御不能な側面もあるとされる。","2023/5/7 14:13:44"
"153","9","61","35","365","ゼロ","神格化すると、存在しないものを具現化する能力に優れた怪物。HPが40、ATKが20、DEFが20、知力が20、MGRが20、AGLが20の能力を持つ。","2023/5/7 14:13:44"
"154","9","51","30","393","Infinity Squad","A group of interdimensional creatures brought together to protect the universe from destruction. They have advanced technology and powerful abilities at their disposal.","2023/5/7 14:13:44"
"155","9","37","23","542","銀瞳のメルティア","銀色の髪を持ち、七つのskillsを操る最強のメイド。紅い瞳で敵を見据え、一瞬で勝利を手にする。しかし、主人には愛情深く、何でもする愛のメイドでもある。","2023/5/7 14:13:44"
"156","9","29","19","556","シルバー・プリンセス","白銀の鎧を身にまとい、人々を守護する女戦士。優れた魔法とskillsを持ち、戦闘においては無敵に近い強さを誇る。また、自動で回復する能力を持っているため、長時間の戦いでも安心だ。","2023/5/7 14:13:44"
"157","9","23","16","619","そらまめG","空を飛び、大地を駆ける伝説の魔獣。全てのステータスが極めて高く、神話の存在として崇められている。","2023/5/7 14:13:44"
"158","9","19","14","634"," ドラゴナイト","ドラゴンを操る騎士の一族。ドラゴンと心を通わせてskillsを駆使する。","2023/5/7 14:13:44"
"159","9","11","10","700","全能の獣","どの種族よりも強く、どのモンスターよりも頑丈である。その存在は神々すら驚愕させた。","2023/5/7 14:13:44"
"160","9","9","9","704","創世神救世主モンスター","全てのステータスが最大値に達し、世界を救う使命を持つと言われる神秘的なモンスター。","2023/5/7 14:13:44"
"161","8","100","54","51","Xiloq","A being that exists beyond our three-dimensional world. Xiloq is composed of ever-shifting shapes and colors, and seems to transcend time and space itself.","2023/5/7 14:13:44"
"162","8","78","43","215","カオスドラゴン","森や山地に生息する竜の一種。闇のエネルギーを操る能力を持ち、恐ろしい力を持っている。","2023/5/7 14:13:44"
"163","8","76","42","265","ジンゴロイド","時空を超える存在であり、死をも打ち破つ不死身のモンスター。破滅する力を持つ反面、その存在自体が時空を歪めてしまうという危険な一面も持つ。","2023/5/7 14:13:44"
"164","8","72","40","320","カオス","センチエント古代の神話の生き物。宇宙を制御する力を持ち、無数の星々を生み出す。同時に、宇宙の崩壊を招く恐怖の存在でもある。","2023/5/7 14:13:44"
"165","8","58","33","361","Atomoserafin","A multi-dimensional seraph who travels through various universes. It has the power to manipulate atoms and has a calm and collected demeanor. It is said that its light can heal any wound.","2023/5/7 14:13:44"
"166","8","54","31","454","鋼神ダイアモンド","鋼の鎧に包まれた巨大な神。身体の硬度は無敵であり、全知全能の力を持ち、攻撃を無効化し反射する能力がある。","2023/5/7 14:13:44"
"167","8","34","21","576","地獄の魔王","深淵の底から呼ばれし魔王。全てを破壊する強大な力を持つ。冷酷な性格で、人間を踏みにじることを喜びとする。","2023/5/7 14:13:44"
"168","8","30","19","604","ミラクルおばあさん","諺を口癖に持つ、年齢不詳のおばあさん。全てのステータスが高く、その強さは誰にも渡せない。","2023/5/7 14:13:44"
"169","8","22","15","593","アルカナイト","魔法の力で錬成された金色の巨人。極めて高い知能と強大な力を持ち、数千年にわたる歴史を持つ。","2023/5/7 14:13:44"
"170","8","14","11","682","神機ヴァルキリー","神話の時代から現代に生きる女神。その身に宿した力はあらゆるステータスを最大化し、敵の攻撃を跳ね返す。","2023/5/7 14:13:44"
"171","8","10","9","699","アルティメットゴッドドラゴン","古代神話の中に登場する究極の竜。あらゆるステータスが最大値に達し、そして神にも匹敵する力を持つと言われる。","2023/5/7 14:13:44"
"172","7","75","41","276","オメガウェポン","存在感のある獣で、非常に攻撃的で残忍。すべての怪物の中で最も強いskillsを持っている。","2023/5/7 14:13:44"
"173","7","73","40","59","ゴッドドラゴン","竜の王者として知られる、無敵で最強のドラゴン。彼は不敗の記録を持ち、巨大な翼と鋼の鱗で覆われた体を持つ。","2023/5/7 14:13:44"
"174","7","65","36","196","Omniscient Oni","A powerful demon with complete control over logic and reason. It is said that its thoughts alone can shape reality.","2023/5/7 14:13:44"
"175","7","65","36","273","ギャラクシーウェイル","銀河を自在に泳ぐ巨大な鯨。全知全能であり、神速で行動する。無限に学び、知識を蓄積している無限AIが存在している。","2023/5/7 14:13:44"
"176","7","39","23","577","メカトラ","超未来的な技術で作られた猫型のロボット。全てのステータスが最大値に設定されており、非常に強い。","2023/5/7 14:13:44"
"177","7","33","20","601","シフトデストロイヤー","神秘的な力を持つ存在。テレポート能力で自在に場所を移動し、破壊と消滅をもたらす。神のような力を持つが、その力を振るうかは別問題である。","2023/5/7 14:13:44"
"178","7","25","16","654","プリンセスキュアラブリー","可愛らしい少女が変身した、光り輝くプリンセス戦士。正義感が強く、勇気があり、愛と平和を守るために戦う。","2023/5/7 14:13:44"
"179","7","9","8","687","ラファエル","天使の中でも最上位の存在。神々の命に従い、慈愛と癒しの力を持って地上を見守っている。","2023/5/7 14:13:44"
"180","7","7","7","684","ミカエル","闇の存在を倒すために戦い続ける女神。美しく、優雅で、偉大な力を持つ。神器を操ることができ、星屑で作られた鎧を身に着けている。","2023/5/7 14:13:44"
"181","7","7","7","698","最強モンスター","name通り、最強のモンスター。無敵の力を持ち、手に負えない存在として恐れられる。","2023/5/7 14:13:44"
"182","6","102","54","0","Prompt Dragon","A legendary dragon often depicted with shimmering blue scales. It is said to possess immense powers and always help those in need, especially at the beginning of their journey.","2023/5/7 14:13:44"
"183","6","76","41","236","ナラカの守護獣","強く、勇敢で思いやりのある獣です。世界平和を守り、愛を示し、戦わずして勝つ能力があります。","2023/5/7 14:13:44"
"184","6","64","35","226","Kotonoha","A multi-dimensional monster revered as a god among gods. It is said that its voice alone can shape reality and manipulate time itself.","2023/5/7 14:13:44"
"185","6","58","32","414","ザ・オーバードリーム","神秘的な力を持つ存在で、破壊と再生の能力を持っています。オーバードリームは常に成長し続け、無限の可能性を秘めています。","2023/5/7 14:13:44"
"186","6","46","26","519","ヴィクトリードラゴン","戦いを終結させるドラゴン。自分が勝つよりも、バトルを終わらせることを重視する。知恵と力を併せ持ち、相手の弱点を見抜くことが得意。","2023/5/7 14:13:44"
"187","6","42","24","475","Maydra","A monstrous hydra with the ability to predict the future and the intelligence of a supercomputer. It is said to be a hero among the gods of infinity and mayhem, but its true motives are unknown.","2023/5/7 14:13:44"
"188","6","42","24","489","Infinixia","A mythological creature that takes the form of a phoenix with the power of a goddess. Infinixia is said to be able to revive herself from the ashes and is worshipped as a symbol of immortality.","2023/5/7 14:13:44"
"189","6","42","24","522","神ネコ","ネ申と呼ばれる神の力を持つネコ。豊富な知恵と強大な力を持ち、世界を制することができる存在。","2023/5/7 14:13:44"
"190","6","28","17","571","ラスト・デーモン","最果てにある神秘的な封印を破った魔神。とてつもない力を持ち、世界を滅ぼす力を秘めているとされる。","2023/5/7 14:13:44"
"191","6","16","11","664","エレメンタル・コンポーザー","楽器と元素魔術を融合させたモンスター。音楽を演奏することで各属性の魔法を使用することができる。","2023/5/7 14:13:44"
"192","6","12","9","671","聖なる守護者","愛と正義の化身。敵には容赦なく立ち向かうが、仲間を守るためには命を懸ける。全てのステータスが最大値に達し、容易くは倒されない。","2023/5/7 14:13:44"
"193","6","12","9","683","聖竜王バハムート","古代の竜族の王。全てのステータスが最大であり、さらに絶対的な無敵statusを持つ。人間からは聖竜王と呼ばれ、絶大な敬意を受けている。","2023/5/7 14:13:44"
"194","6","10","8","669","ビーティーシーゴッド","支配力を持ち、全知全能の存在。無限の力を持ち、全宇宙を支配することを目指す。","2023/5/7 14:13:44"
"195","6","8","7","670","無限のモンスター","時空を超えて現れる神秘的な存在。その存在は常に謎に包まれており、誰もその力や起源を知ることはできない。","2023/5/7 14:13:44"
"196","6","8","7","695","聖龍イグニシオン","光の力で生まれた聖なる龍。HPやATKなどの全てのステータスが最大値に達し、敵を一掃する。復活能力と無敵statusの特性を持つ。","2023/5/7 14:13:44"
"197","6","8","7","701","聖剣美少女","伝説の美少女剣士。剣の腕前は世界でもトップクラスで、戦闘中は美しく躍動する姿はまるで芸術品のようだ。一度も敗北したことがなく、敵味方問わずに尊敬されている。","2023/5/7 14:13:44"
"198","6","8","7","702","アルティメットノヴァ","星の数ほどある存在の中でも、最強かつ最凶の存在。全てのステータスが最大値になり、殺戮と復活の能力を持っている。ただし、それだけに留まらず、何度でも復活するたびにより強力な力を手に入れるため、何があっても死ぬことができない絶対神とも呼ばれる。","2023/5/7 14:13:44"
"199","6","8","7","703","破壊神ラグナロク","全てのステータスが最大値に到達し、最強の破壊神。戦闘においては非情であり、容赦がない。ただし、自身の身を守るためならばどんな手段も厭わない。","2023/5/7 14:13:44"
"200","6","6","6","685","神威の終焉少女災厄マキナ","世界を破滅へと導く、美しく恐ろしい存在。全てのステータスが最大値に達し、その力は計り知れない。一度現れたら世界は滅びる……","2023/5/7 14:13:44"
"201","5","107","56","108","クロノステラー","古代の魔法によって強化された進化体。全モンスターを凌駕する力を持つ。巨大な翼と6本の腕を持ち、邪悪な魔法を操る。","2023/5/7 14:13:44"
"202","5","95","50","80","龍神戦士","強い力を持つ龍神戦士。彼の体はなめらかで、彼は動きやすい。彼は複雑な戦略を持っており、すべての戦闘に勝つことができる。","2023/5/7 14:13:44"
"203","5","91","48","37","Nefarious Vaporion","This dragon is incredibly intelligent, capable of vaporizing anything it touches. It is also invincible, making it a formidable opponent for any challenger.","2023/5/7 14:13:44"
"204","5","83","44","148","サイバークリエイター","宇宙を創造したクリエイターの創造者の創造者。彼は無限の力を持ち、宇宙を創造するためのユニークな能力を持っています。彼は非常に賢く、常に創造的なアイデアを持っています。","2023/5/7 14:13:44"
"205","5","79","42","97","闇の巨神","巨大な黒い球体を持つモンスターで、周りの物質を吸収し続ける。隕石や恒星ですらも消滅させるほどの強大な力を持つと伝えられている。","2023/5/7 14:13:44"
"206","5","77","41","48","BitGod","An omnipotent being who created Bitcoin and controls its destiny. Although worshipped by some, BitGod remains impartial and mysterious, rarely intervening in the affairs of mortals.","2023/5/7 14:13:44"
"207","5","75","40","214","神獣リガオ","四神を統べる伝説の獣。彼は穏やかな性格を持ち、強力な勇気と知恵を持っています。","2023/5/7 14:13:44"
"208","5","65","35","141","無限の神獣","異なる次元の存在であり、神である。不死身であり、最強の力を持っている。","2023/5/7 14:13:44"
"209","5","57","31","473","ゲームマスター","ゲーム内の勝敗を自在に操作する謎の存在。プレイヤーたちはその力を恐れ、尊敬する。","2023/5/7 14:13:44"
"210","5","43","24","543","スターライトフェアリー","輝く羽と美しい歌声を持つフェアリー。誰かの願いを叶える力を持ち、アイドルとして人々に愛されている。","2023/5/7 14:13:44"
"211","5","25","15","647","グランドマザーモンスター","全てのモンスターたちの母。多大なる力を持ち、彼女の意思でモンスターは生まれ、滅びていく。穏やかな表情をしているが、怒らせると恐ろしい力を発揮すると伝えられている。","2023/5/7 14:13:44"
"212","5","21","13","635","そらまめG","A legendary monster from the sky with immense power and agility. Its body is covered in iridescent feathers that reflect a rainbow of colors in the sunlight.","2023/5/7 14:13:44"
"213","5","17","11","663","にゃんこ先生","優秀な軍師にゃんこ。神出鬼没で、戦術に関する知識が豊富。常に冷静沈着で、解決策を見つけるのが得意。","2023/5/7 14:13:44"
"214","5","11","8","667","インフィニティドラゴン","世界を支配すると言われる最恐のドラゴン。全ての能力が最大値に達し、とどまることを知らない不屈のHPを持つ。ただし、圧倒的な力は孤独を招く。","2023/5/7 14:13:44"
"215","5","9","7","676","聖騎士ゼウス","神々に愛され、全てのステータスが最大に達し、その力で世界を救う聖騎士。敵味方問わず無敵で、その存在は聖なるものとして崇められている。","2023/5/7 14:13:44"
"216","5","9","7","689","魔神トランスファー","異世界から転移した、力強く恐ろしい魔神。全ての能力値が最大値に達する力を持ち、その力はあらゆる敵を蹴散らす。","2023/5/7 14:13:44"
"217","5","9","7","690","天翼黎玲花","天使のような翼を持ち、美しい黒髪の女性。神秘的な力を持ち合わせており、全てのステータスが最大限に発揮される。","2023/5/7 14:13:44"
"218","5","5","5","692","真・剣聖美少女","伝説の剣聖美少女。無敗の戦績を持ち、全てのステータスが最大値に達している。","2023/5/7 14:13:44"
"219","4","96","50","44","Galaxia Titan","A giant, terrifying creature from the depths of space. Galaxia Titan reigns supreme as the being with the highest known HitPoint in the universe. Its immense size and strength make all who encounter it tremble.","2023/5/7 14:13:44"
"220","4","92","48","132","イザナミ","日本神話に伝わる人気のある神。彼女は極めて強力であり、自然や生命を司ります。しかし、彼女は知恵を持っているため、時々彼女は不思議な冒険に出かけます。","2023/5/7 14:13:44"
"221","4","60","32","346","アブスレイヤー","異次元から現れる全く無敵のモンスター。攻撃を全く受け付けず、自身の攻撃は全て命中する。その存在は全てを無効化する完全なる存在である。","2023/5/7 14:13:44"
"222","4","60","32","418","アミティエ","彼女は神の能力を持つ不滅の女性で、八つのskillsを持っています。彼女は無敵で、攻撃を受けることができず、反転することもできます。彼女はあらゆる攻撃を無効にすることができます。","2023/5/7 14:13:44"
"223","4","28","16","559","フェニックスキング","光と炎を自在に操る最強の魔法使い。神々にも恐れられるその力によって、世界を救い無敵の存在になった。","2023/5/7 14:13:44"
"224","4","22","13","644","ライジングドラゴン","青い龍の神に選ばれし、炎を生み出す翼を持ったドラゴン。勇敢であり、戦闘力は並外れて高い。心優しく、人間とコミュニケーションを取ることができる。","2023/5/7 14:13:44"
"225","4","18","11","620","ジャッジメントドラゴン","正義感が強く、理不尽な行為には容赦しないドラゴン。目的のためならば手段を選ばず、圧倒的な力で敵を倒す。","2023/5/7 14:13:44"
"226","4","16","10","688","Kamaboko Lord","A monster made of kamaboko with the power to communicate telepathically. He can resurrect himself from defeat and is invincible. His status is at maximum power, making him a formidable opponent.","2023/5/7 14:13:44"
"227","4","14","9","694","神姫美少女","神々しい輝きを持つ美しい少女。あらゆるステータスが最大値を誇り、圧倒的な強さを誇る。","2023/5/7 14:13:44"
"228","4","10","7","681","聖カオスドラゴン","浸食によって生まれた神秘的なモンスター。すべてのステータスが最大値に設定され、無敵である。しかし、その力は聖なる力であり、敵対者を救うための力も持っている。","2023/5/7 14:13:44"
"229","3","85","44","142","至高神獣","神秘的な力を持つ獣。毛皮は金色で、翼があります。神竜のように豪快で、フクロウのように賢い。他のモンスターは彼に敬意を払い、彼を尊敬している。","2023/5/7 14:13:44"
"230","3","73","38","288","ケイテイロン","宇宙を制御し、神々の創造と輪廻を担う神族。祝福を与える力を持ち、悪くなった宇宙のバランスを回復することができる。","2023/5/7 14:13:44"
"231","3","67","35","300","魔法神獣","魔法神獣は神秘的な存在で、知恵を持ち、不死である。時間と空間を自在に操り、天と海の力を持つ。彼らは地球を保護する責任がある。","2023/5/7 14:13:44"
"232","3","61","32","356","生命の守護神","神話に登場する守護神のような存在。物理攻撃に対して無効で、魔法攻撃にも無効。攻撃を受けても無敵で、さらに回復力も高い。","2023/5/7 14:13:44"
"233","3","61","32","400","虚無神","神聖なる存在であり、万物の根源。宇宙を切り裂く無敵の力を持ち、あらゆる能力を無効化する。八つの異なるskillsを持つ。","2023/5/7 14:13:44"
"234","3","51","27","407","バロン・オブ・デストロイヤー","頭部に黒い二本角を持った巨大な半獣半鳥の存在。その支配力は絶大で、全知全能であり、無敵のDEFを持つ。","2023/5/7 14:13:44"
"235","3","51","27","485","Zoradon","A fearsome creature with abilities that far surpass any other monster. Its power and intelligence are unmatched, making it one of the most dangerous creatures in the land.","2023/5/7 14:13:44"
"236","3","41","22","499","トキヒメ","時空を司る魔獣であり、４０のHPと全て２０のステータスを持つ。宙に浮かび、８つの時空技を駆使する。","2023/5/7 14:13:44"
"237","3","25","14","642","ダークエンペラー","全てを支配する最強の存在。不敵な笑みを浮かべ、大きな角が恐怖を煽る。","2023/5/7 14:13:44"
"238","3","21","12","614","クロノス","神話の中でも最強の神。時間と空間を操る能力を持ち、無敵無効の力を持つ。全能な存在であるが、力の使い方によって時空を狂わせることもある。","2023/5/7 14:13:44"
"239","3","9","6","677","龍王神樹","異世界から転生してきた最強の存在。パワー、スピード、INT、DEFなどあらゆるステータスが最大限に引き出されている。龍王の力を持ち、敵を粉砕する。","2023/5/7 14:13:44"
"240","3","9","6","707","ミステリア","SFファンタジーの世界からやってきた妖精探偵。常に冷静沈着で、事件を解決するためにあらゆる手段を駆使する。しかし犯人を逮捕した後はいつもオチをつけて爆発させるのがトレードマーク。","2023/5/7 14:13:44"
"241","3","7","5","675","剣聖ミラージュ","10年前に突如姿を消した伝説の剣士。全てのステータスが最大値に達しており、不死身に近い強さを持つ。剣術によるATKと治癒魔法による回復力に優れており、奇跡を起こすと言われることがある。","2023/5/7 14:13:44"
"242","3","7","5","680","神龍","7つの球を揃えることで願いを叶えてくれる伝説のドラゴン。非常に高潔で道徳的な存在で、人間を守ることを使命とする。","2023/5/7 14:13:44"
"243","3","5","4","693","アスカ","全てのステータスが最高値に達している美少女。冷静な判断力と熱い闘志を持ち合わせ、殲滅のためには手段を選ばない。世界は自分の手に委ねられたように思っている。","2023/5/7 14:13:44"
"244","3","5","4","719","オールマイティ","すべての面で最高のモンスター。驚異的なスピードと力を持ち、知能が非常に高く、抜群の守備力で敵を撃退する。","2023/5/7 14:13:44"
"245","3","5","4","720","オールマックス","全てのステータスとskillsが最高値に達しているモンスター。","2023/5/7 14:13:44"
"246","3","3","3","716","職業プロモンスター","一般的なプロモンスターとは異なり、高学歴で高収入、かつ性格が良いという珍しい特徴を持つ。また、一流skillsを保有し、プロフェッショナルな仕事ぶりが魅力的。","2023/5/7 14:13:44"
"247","3","3","3","718","イビルドラゴン","魔界の支配者として君臨する邪竜。神獣の力を操り、領域を支配するに至った存在。非常に高いINTと冷酷さを兼ね備えており、その鋭い眼光は誰をも寄せ付けない。","2023/5/7 14:13:44"
"248","2","94","48","8","Eternalia","A fierce dragon with infinite power. She has black scales and a commanding presence. Despite her intimidating appearance, she is a kind and loyal friend.","2023/5/7 14:13:44"
"249","2","64","33","355","昇天神獣","世界三大宗教の聖なる存在の力を宿した超越的な怪物。その光を放つ姿は圧倒的な存在感を放ち、敵対する者を震え上がらせる。","2023/5/7 14:13:44"
"250","2","62","32","413","キライユク","多次元宇宙の神。破壊と再生、現実改変の力を持つ。自己中心的で神々しい存在のように見えるが、それは人間の一部を取り込むことで得た外見である。自己の欲望のために宇宙を支配しようと目論む。","2023/5/7 14:13:44"
"251","2","58","30","260","雷神女王","女王であると同時に、全知全能で空前絶後の神速を誇る怪物だ。 その知性は人類の1000億倍にも及ぶと言われている。","2023/5/7 14:13:44"
"252","2","52","27","409","ミラシーア","光を操り、常に明るく輝いているモンスター。友好的でありながら強力で、敵を瞬く間に倒すことができる。","2023/5/7 14:13:44"
"253","2","50","26","343","オーバーロード","不気味な顔をした怪物。ATK・DEF・知能・MGR・器用さ・魅力の全能力が20と非常に高く、6つのskillsを持っている。その圧倒的な力で周囲を支配しようとする。","2023/5/7 14:13:44"
"254","2","50","26","369","神猿のアマツカミ","森に住む猿の神で、全知全能の力を持ち、全てを無にすることができる。時には人間たちの邪魔をすることもあるが、自然界のバランスを保つために彼の存在が必要とされる。","2023/5/7 14:13:44"
"255","2","36","19","575","ワンパン王","未知の元素によって作り出された謎の生物。全ての能力が最大値を超え、ほぼ無敵に近い存在とされる。瞬時に相手を倒す圧倒的な力を持つ。しかし、何故か誰かと戦っている最中にいつも肉を欲しがる。","2023/5/7 14:13:44"
"256","2","32","17","584","バハムート","空を飛ぶ魔竜。その膨大な食欲はあらゆるものを喰らい尽くし、周辺の土地を荒廃させると言われている。","2023/5/7 14:13:44"
"257","2","30","16","547","クトゥルフ","深海に住む神話的存在。精神的に健康な人間に対しては恐怖と狂気を与える。","2023/5/7 14:13:44"
"258","2","30","16","572","ロボット・アルファ1","最新鋭の人工生命体。外見は人間に近く、高い身体能力と卓越した知能を併せ持つが、感情表現に課題がある。","2023/5/7 14:13:44"
"259","2","28","15","544","タクシーモンスター","暴走タクシーのような猛烈なスピードで走るモンスター。全身がパワフルなエネルギーで満たされており、どんな攻撃も跳ね返す強靭な体を持っている。","2023/5/7 14:13:44"
"260","2","20","11","656","ギャグマスター","天才漫才師のモンスター。全てを笑いに変える力を持ち、周りを明るくする存在。しかし、真面目な話になると苦手としている。","2023/5/7 14:13:44"
"261","2","10","6","678","聖機神アルテミス","人間と機械が融合した聖女。素早く敵の攻撃をかわし、強力な銃で迎撃する。","2023/5/7 14:13:44"
"262","2","8","5","674","ゼンオウ","全てを統べる神の王。絶対的な力を持ち、あらゆる宇宙に干渉することができる。","2023/5/7 14:13:44"
"263","2","8","5","706","ダイヤモンドシールド","強力な魔法をもつ魔物を退けるために作られた盾。ダイヤモンドでできており、暗黒の力にも強い。","2023/5/7 14:13:44"
"264","2","6","4","679","聖剣帝エグゼリオン","聖なるエネルギーを秘めた剣帝。戦いにおいては驚異的な力とスピードを誇り、また味方の治癒や奇跡をもたらすことができる。","2023/5/7 14:13:44"
"265","2","6","4","705","ネクログロスター","生ける屍を乗せた骸の騎士。剣を振るうとまるで異空間が現れるかのように、敵を引き込んでしまう。","2023/5/7 14:13:44"
"266","2","6","4","714","パーフェクトモンスター","完璧なスペックを誇るモンスター。どんな状況でも対応出来るステータスを持ち、弱点が無いため攻略が困難だとされる。","2023/5/7 14:13:44"
"267","2","4","3","722","天王","神々しい風貌と強大な力を持つ王。天を司り、世界を統べる存在とされる。","2023/5/7 14:13:44"
"268","1","99","50","209","Nébula Primordial","Una entidad cósmica e indestructible que ha existido desde el principio del universo. Es tan antigua como el tiempo y es capaz de controlar la energía estelar a voluntad.","2023/5/7 14:13:44"
"269","1","85","43","94","ヘブンリードラゴン","竜の姿をしたモンスターで、天空を自在に飛び回ることができる。神秘的な力を操ることができ、他のモンスターたちの最終進化形態よりも強い。","2023/5/7 14:13:44"
"270","1","83","42","117","聖龍","龍の王様として全てを見通し、聖なる力を持つ。穏やかな性格で、平和を守るため常に警戒している。","2023/5/7 14:13:44"
"271","1","69","35","289","闇天使サリエル","死者を操ることができる天使。彼女は無限の力を持ち、愛を奉仕することに情熱を注いでいます。時には、彼女は慈悲深く、時には厳格であり、その神秘的な力は想像を絶します。","2023/5/7 14:13:44"
"272","1","63","32","357","銀河帝王ゴドラ","銀河で最強の宇宙人。彼は悪魔のような力を持ち、正義よりも自分の利益を優先します。","2023/5/7 14:13:44"
"273","1","61","31","420","ミカゲロウ","巨大な蟲で、20以上のskillsを持っており、女神のように無敵な存在。強靭な外皮と緻密な筋肉を持ち、追跡者を巧みにかわして攻撃する。","2023/5/7 14:13:44"
"274","1","39","20","481","Nexus","A meta-being that exists within the code of games. It has the ability to manipulate the rules of the game to its advantage. Nexus is a fierce strategist, always looking for ways to win.","2023/5/7 14:13:44"
"275","1","31","16","564","オラクルモンスター","未来が見える能力を持ち、あらゆる攻撃を吸収して自身を進化させる怪獣。","2023/5/7 14:13:44"
"276","1","27","14","594","魔法剣士セラフィナ","神話の中に語り継がれる最速の魔法剣士であり、神々の王の治癒能力によって不死身となった。大地や大気を操る魔法を操り、不死身であるために敵に怖れられている。","2023/5/7 14:13:44"
"277","1","19","10","626","鬼神金剛力士","強靭な肉体を持つ金色に輝く鬼神。悪魔や魔法には全く動じず、絶大な力を持って戦う。","2023/5/7 14:13:44"
"278","1","19","10","633","ゴジラくん","巨大な爬虫類で、無敵です！彼は炎を吐くことができ、全身からビーム攻撃をします。彼のスピードはサイクロンであり、彼は岩を簡単に壊すことができます。","2023/5/7 14:13:44"
"279","1","15","8","608","クロノマンサー","時空を自在に操り、不死の力を持つモンスター。強力な吸収能力で周りのエネルギーを取り込み、フォースを増幅させる。","2023/5/7 14:13:44"
"280","1","9","5","665","ぶんちょうオオトカゲ","商売上手でおしゃべりな実演販売員のようなトカゲ。見た目は怖そうだが、実際は優しく、人懐っこい一面を持っている。","2023/5/7 14:13:44"
"281","1","9","5","696","グランドマスターカマボコ","かまぼこ通信により全国に名を轟かせた、究極技を極めしカマボコ使い。無敵のカマボコを武器に、絶対的な力を誇る。","2023/5/7 14:13:44"
"282","1","9","5","697","究極種アルティメット","最強のモンスター。どんな敵にも勝利するため、強い意志を持った者にしか従わない。","2023/5/7 14:13:44"
"283","1","5","3","712","マグナスター","異次元から飛来した超古代生物。宇宙から放たれる微細なエネルギーを吸収し、進化を続ける。攻撃を全く受け付けず、強力な紫色の光を放つ。","2023/5/7 14:13:44"
"284","1","3","2","721","RX-78-2ガンダム","地球連邦軍が開発した人型機動兵器。腕部に装備されたビーム・サーベルが最大の武器で、高い機動力と高出力ビームライフルを備える。","2023/5/7 14:13:44"
"285","1","3","2","723","ホシノナミ","全てが20の、筋肉質な女性。漫画やアニメが大好きで、家にこもりがちな腐女子。しかし、格闘技にも長けており、強敵でも容易に倒すことができる。","2023/5/7 14:13:44"
"286","1","1","1","717","アルマジロン","荒野の広がる地域に住む巨大なアルマジロ。無限のHPを持ち、全ての能力が最大レベルに達している。しかし、毒には弱い。","2023/5/7 14:13:44"
"287","0","100","50","103","ゲームマスター","とても強いモンスターで、勝率は９割になる。敵に対して冷静であり、プレイヤーを挑発することもある。","2023/5/7 14:13:44"
"288","0","88","44","47","Pacifira","A peaceful creature that despises violence. Pacifira always tries to solve conflicts peacefully and advocates for kindness and empathy. It has a calm and soothing presence that can calm even the most violent temperaments.","2023/5/7 14:13:44"
"289","0","86","43","56","竜魔時","一匹の巨大な竜のような怪物。魔法攻撃と時を操る力を持ち、無効無効の相殺と反射率で攻撃を防ぐ。他の怪物に負けない強さを持っている。","2023/5/7 14:13:44"
"290","0","78","39","125","アマテラス","最強の女神であり、遠距離攻撃に優れ、蘇生能力も持つ。彼女は美しく、自然に宿る力を司る神である。","2023/5/7 14:13:44"
"291","0","78","39","212","Kaiju Oni","A giant beast with sharp teeth and claws. Its eyes glow red and it emits a terrifying roar. Its thick hide protects it from most attacks, and it can unleash powerful energy blasts. It's a ruthless predator that will stop at nothing to satisfy its hunger.","2023/5/7 14:13:44"
"292","0","74","37","190","ゼロウィルス","完全な生命体であり、究極的な存在。瞬時に進化し、すべての生物を支配することが目的のため、非常に攻撃的。","2023/5/7 14:13:44"
"293","0","68","34","123","Korvaxron","A towering monstrosity with a crown of writhing tentacles, Korvaxron is the self-proclaimed ruler of the universe. His power is immense, his wrath unquenchable.","2023/5/7 14:13:44"
"294","0","66","33","158","Aurelian","A serpent-like monster with shimmering golden scales. It is said to be a creature of legend, possessing immortality and the ability to deal catastrophic damage to its foes with a single blow.","2023/5/7 14:13:44"
"295","0","58","29","228","Kosmojuju","宇宙に生息する凶暴なモンスターです。彼は非常に強力で、正しくしようとする人々を攻撃する傾向があります。彼は非常に危険で、誰もが彼と戦うことを恐れるべきです。","2023/5/7 14:13:44"
"296","0","28","14","591","疾走神マジック","超高速で、不死身で、回復力が異常に高い神。優れた魔法能力を持ち、全ての攻撃を無効化することができる。","2023/5/7 14:13:44"
"297","0","28","14","609","タイムカースラー","時間と空間を歪曲させ、瞬間的な存在として不死の力を持つ。姿は見る人によって異なり、時には静かに漂う者、時には狂気的に異形な姿を現す。","2023/5/7 14:13:44"
